Surveys - Paused On,Survey Tag,Region,Account Type,Clicks_sum,Deliveries_sum,Opens_sum,Time since response,Account logValue,Churn
1,SSS,Scotland,Target,0,0,0,1580,0,0
0,ITS,Scotland,Target,0,0,0,84,0,0
0,ITS,North East,Target,0,0,0,1580,0,0
0,SSS,Wales,Target,0,0,0,1235,0,0
0,ITS,Yorkshire & the Humber,Target,0,0,0,58,0,0
0,FSS,London,Target,0,0,0,1580,0,0
1,SSS,Scotland,Target,0,0,0,1580,0,0
1,SSS,Scotland,Target,0,0,0,1580,0,0
0,ITS,North East,Target,0,0,0,1580,0,0
0,ITS,London,Target,0,0,0,445,0,0
0,ITS,Yorkshire & the Humber,Target,0,0,0,1580,0,0
0,DTS,South West,Target,0,0,0,0,0,0
0,DTS,Yorkshire & the Humber,Target,0,0,0,446,0,0
1,SSS,London,Member,0,0,0,1580,11.61448878,0
0,FSS,London,Target,0,0,0,846,0,0
0,DTS,North West,Target,0,0,0,46,0,0
0,SSS,London,Target,0,0,0,1043,0,0
0,FSS,North East,Member,0,0,0,1580,7.313886832,0
0,FSS,London,Target,0,0,0,1580,0,0
0,ITS,North West,Target,0,0,0,1378,0,0
1,ITS,South East,Target,0,0,0,1580,0,0
0,ITS,West Midlands,Target,0,0,0,11,0,0
1,SSS,London,Member,0,0,0,1580,9.269868864,0
0,SSS,Northern Ireland,Target,0,94,86,49,0,0
0,DTS,East of England,Target,0,0,0,64,0,0
0,ITS,,Target,0,0,0,316,0,0
0,FSS,East Midlands,Target,0,0,0,1580,0,0
0,SSS,West Midlands,Target,0,0,0,1580,0,0
1,SSS,East of England,Target,0,0,0,1580,0,0
1,ITS,Thames Valley,Target,0,0,0,1580,0,0
1,SSS,North West,Target,0,0,0,1580,0,0
1,SSS,North East,Target,0,0,0,1580,0,0
0,DTS,Scotland,Target,0,0,0,28,0,0
0,ITS,West Midlands,Target,0,0,0,1580,0,0
0,FSS,West Midlands,Target,0,0,0,207,0,0
1,SSS,London,Target,0,0,0,1580,0,0
1,SSS,London,Target,0,0,0,1580,0,0
0,FSS,East of England,Target,0,0,0,1580,0,0
0,ITS,South East,Target,0,0,0,1378,0,0
0,ITS,Scotland,Target,0,0,0,22,0,0
1,SSS,East Midlands,Target,0,0,0,1580,0,0
0,SSS,Scotland,Target,0,0,0,1580,0,0
0,SSS,West Midlands,Member,0,0,0,264,7.351389265,0
0,FSS,Scotland,Member,0,0,0,1580,9.902566253,0
1,DTS,Scotland,Target,0,0,0,1580,0,0
1,ITS,West Midlands,Target,0,0,0,1580,0,0
1,SSS,Wales,Member,0,0,0,1580,7.41842089,0
0,SSS,South East,Target,0,0,0,285,0,0
0,SSS,Northern Ireland,Target,0,0,0,97,0,0
0,DTS,North West,Target,0,0,0,1559,0,0
0,FSS,East Midlands,Target,0,0,0,1398,0,0
0,SSS,London,Target,0,0,0,1580,0,0
0,SSS,Northern Ireland,Target,0,0,0,1013,0,0
0,DTS,Scotland,Target,0,0,0,933,0,0
0,SSS,West Midlands,Target,0,0,0,118,0,0
1,SSS,East of England,Target,0,0,0,1580,0,0
0,ITS,,Target,0,0,0,112,0,0
1,SSS,Northern Ireland,Member,0,0,0,1580,6.936498215,0
0,ITS,Thames Valley,Target,0,0,0,1463,0,0
0,ITS,South East,Target,0,0,0,304,0,0
0,SSS,South East,Target,0,0,0,1580,0,0
0,SSS,East Midlands,Target,9,91,6,890,0,0
0,SSS,London,Target,0,0,0,56,0,0
0,SSS,,Target,0,0,0,1126,0,0
0,DTS,Yorkshire & the Humber,Member,0,0,0,1580,7.899995429,0
0,ITS,North West,Target,0,0,0,1580,0,0
0,DTS,South West,Target,0,0,0,511,0,0
0,ITS,Scotland,Target,0,0,0,308,0,0
0,DTS,South East,Target,0,0,0,47,0,0
1,SSS,Northern Ireland,Member,0,0,0,1580,7.933126399,0
0,ITS,Scotland,Target,0,0,0,65,0,0
0,ITS,West Midlands,Target,0,0,0,1580,0,0
0,FSS,,Target,0,0,0,1580,0,0
0,SSS,South East,Target,0,0,0,878,0,0
0,FSS,London,Target,0,0,0,1580,0,0
0,ITS,East Midlands,Target,0,0,0,520,0,0
1,SSS,North West,Target,0,0,0,1580,0,0
1,SSS,London,Member,0,0,0,1580,9.056783807,0
0,SSS,South East,Target,0,0,0,1580,0,0
1,ITS,South West,Target,0,0,0,1580,0,0
0,FSS,London,Member,0,0,0,1580,8.609225277,0
0,FSS,West Midlands,Target,0,0,0,17,0,0
0,DTS,North West,Target,0,0,0,126,0,0
0,FSS,East of England,Target,0,0,0,998,0,0
1,SSS,Yorkshire & the Humber,Target,0,0,0,1580,0,0
1,SSS,Thames Valley,Member,0,0,0,1580,8.74049673,0
0,FSS,North West,Target,0,0,0,637,0,0
1,SSS,South East,Member,0,0,0,1580,10.1266711,0
0,ITS,North West,Target,0,0,0,1102,0,0
0,ITS,Thames Valley,Target,0,0,0,1580,0,0
0,SSS,South East,Target,0,0,0,1580,0,0
0,ITS,Thames Valley,Target,0,0,0,1580,0,0
1,SSS,East of England,Member,0,0,0,1580,7.338290164,0
0,DTS,,Target,0,0,0,34,0,0
0,DTS,East of England,Target,0,0,0,26,0,0
0,DTS,South West,Target,0,0,0,11,0,0
0,FSS,South West,Member,0,0,0,1580,9.902566253,0
0,SSS,,Target,0,0,0,629,0,0
0,FSS,South East,Target,0,0,0,1580,0,0
0,ITS,North West,Target,0,0,0,1342,0,0
0,ITS,South East,Target,0,0,0,55,0,0
0,ITS,Thames Valley,Target,0,0,0,1580,0,0
0,ITS,,Target,0,0,0,993,0,0
1,SSS,West Midlands,Target,0,0,0,1580,0,0
1,SSS,London,Target,0,0,0,1580,0,0
1,SSS,West Midlands,Target,0,0,0,1580,0,0
0,DTS,East Midlands,Target,0,0,0,291,0,0
0,ITS,South East,Target,0,0,0,365,0,0
0,FSS,London,Target,0,0,0,1580,0,0
0,SSS,South East,Target,0,0,0,1560,0,0
0,SSS,Scotland,Target,0,0,0,1580,0,0
0,FSS,Scotland,Target,0,0,0,1580,0,0
0,ITS,East of England,Target,0,0,0,658,0,0
0,SSS,South East,Target,0,0,0,112,0,0
0,SSS,North West,Target,0,0,0,60,0,0
1,SSS,London,Target,0,0,0,1580,0,0
0,SSS,West Midlands,Target,0,0,0,330,0,0
1,SSS,Northern Ireland,Target,0,0,0,1580,0,0
0,FSS,North West,Target,0,0,0,1580,0,0
0,ITS,East Midlands,Target,0,0,0,0,0,1
0,SSS,London,Target,0,0,0,313,0,0
0,DTS,Wales,Target,0,0,0,101,0,0
1,SSS,East Midlands,Target,0,0,0,1580,0,0
0,SSS,West Midlands,Target,0,0,0,298,0,0
1,ITS,Scotland,Target,0,0,0,1580,0,0
0,DTS,London,Target,0,0,0,1580,0,0
0,ITS,Yorkshire & the Humber,Target,0,0,0,22,0,0
1,ITS,West Midlands,Member,0,0,0,1580,0,0
1,ITS,East of England,Target,0,0,0,1580,0,0
1,ITS,East Midlands,Target,0,0,0,1580,0,0
0,ITS,London,Member,5,305,56,690,10.54848072,0
1,ITS,Wales,Target,0,0,0,1580,0,0
0,DTS,East of England,Target,0,0,0,9,0,0
0,SSS,South East,Target,0,0,0,448,0,0
1,SSS,North West,Target,0,0,0,1580,0,0
0,ITS,West Midlands,Target,0,0,0,302,0,0
0,SSS,,Target,0,0,0,186,0,0
1,SSS,London,Target,0,0,0,1580,0,0
0,ITS,East of England,Target,0,0,0,268,0,0
0,ITS,North West,Target,0,48,35,44,0,0
0,SSS,South East,Target,0,0,0,56,0,0
0,SSS,East Midlands,Target,0,0,0,1580,0,0
0,FSS,Scotland,Target,0,0,0,1580,0,0
1,SSS,East of England,Target,0,0,0,1580,0,0
0,FSS,North West,Target,0,0,0,1580,0,0
0,ITS,South East,Member,0,279,16,110,11.34589437,0
1,SSS,West Midlands,Target,0,0,0,1580,0,0
0,ITS,South West,Target,0,0,0,50,0,0
0,SSS,East of England,Target,0,0,0,132,0,0
1,SSS,London,Target,0,0,0,1580,0,0
0,SSS,East of England,Target,0,0,0,41,0,0
1,SSS,London,Member,0,0,0,1580,8.656657698,0
1,SSS,West Midlands,Target,0,0,0,1580,0,0
1,ITS,Northern Ireland,Member,0,0,0,1580,8.714567551,0
1,SSS,Wales,Target,0,0,0,1580,0,0
1,ITS,Northern Ireland,Target,0,0,0,1580,0,0
0,SSS,West Midlands,Target,0,0,0,63,0,0
1,DTS,London,Member,0,0,0,1580,11.80560254,0
0,SSS,London,Target,0,0,0,1580,0,0
1,SSS,East of England,Target,0,0,0,1580,0,0
1,SSS,East of England,Target,0,0,0,1580,0,0
0,SSS,East of England,Target,0,0,0,1580,0,0
0,DTS,London,Target,0,0,0,1580,0,0
0,SSS,Thames Valley,Target,0,0,0,426,0,0
1,DTS,South East,Target,0,0,0,1580,0,0
1,DTS,Wales,Target,0,0,0,1580,0,0
0,ITS,West Midlands,Target,0,0,0,70,0,0
1,ITS,Northern Ireland,Target,0,0,0,1580,0,0
0,ITS,East Midlands,Target,0,0,0,54,0,0
0,ITS,Scotland,Target,0,0,0,711,0,0
0,ITS,North West,Target,0,0,0,1566,0,0
0,ITS,North West,Target,0,0,0,84,0,0
1,SSS,South West,Target,0,0,0,1580,0,0
0,DTS,North West,Target,0,0,0,1580,0,0
0,FSS,Scotland,Target,0,0,0,1580,0,0
0,SSS,North West,Target,0,0,0,663,0,0
0,SSS,East Midlands,Member,0,0,0,1565,7.63467567,0
0,ITS,West Midlands,Target,0,0,0,1580,0,0
0,DTS,Scotland,Target,0,0,0,126,0,0
1,SSS,Thames Valley,Target,0,0,0,1580,0,0
1,SSS,North East,Target,0,0,0,1580,0,0
0,DTS,South East,Target,0,0,0,1580,0,0
0,ITS,Scotland,Target,0,0,0,879,0,0
1,SSS,East of England,Member,0,0,0,1580,7.025404972,0
0,ITS,West Midlands,Target,0,0,0,36,0,0
0,SSS,Yorkshire & the Humber,Target,0,0,0,537,0,0
1,SSS,London,Target,0,0,0,1580,0,0
1,ITS,Northern Ireland,Target,0,0,0,1580,0,0
0,DTS,East of England,Target,0,0,0,255,0,0
0,SSS,London,Target,0,0,0,1043,0,0
0,DTS,South West,Target,0,0,0,783,0,0
0,DTS,London,Target,0,0,0,1326,0,0
1,ITS,West Midlands,Member,0,0,0,1580,9.486546851,0
1,SSS,Scotland,Target,0,0,0,1580,0,0
0,ITS,North West,Target,0,0,0,57,0,0
1,SSS,London,Target,0,0,0,1580,0,0
0,ITS,Scotland,Target,0,0,0,1580,0,0
0,DTS,Scotland,Target,0,0,0,929,0,0
0,FSS,London,Target,0,0,0,1580,0,0
1,SSS,West Midlands,Member,0,0,0,1580,7.873217055,0
0,DTS,South East,Target,0,0,0,1580,0,0
1,ITS,South West,Member,0,0,0,1580,11.17449044,0
1,SSS,West Midlands,Target,0,0,0,1580,0,0
0,ITS,West Midlands,Target,0,0,0,179,0,0
0,DTS,North West,Target,0,0,0,1580,0,0
1,SSS,London,Member,0,0,0,1580,5.484796933,0
0,SSS,London,Target,0,0,0,61,0,0
0,ITS,South West,Member,0,0,0,868,8.006700845,0
0,DTS,North West,Target,0,0,0,157,0,0
0,SSS,Scotland,Target,0,0,0,203,0,0
1,SSS,Wales,Member,0,0,0,1580,7.630946581,0
1,SSS,Northern Ireland,Target,0,0,0,1580,0,0
1,SSS,South West,Member,0,0,0,1580,8.140633274,0
0,SSS,Yorkshire & the Humber,Target,0,0,0,99,0,0
1,SSS,Yorkshire & the Humber,Target,0,0,0,1580,0,0
0,FSS,Yorkshire & the Humber,Target,0,0,0,1580,0,0
1,SSS,Northern Ireland,Member,0,0,0,1580,9.575052928,0
1,SSS,East Midlands,Target,0,0,0,1580,0,0
0,SSS,Scotland,Target,2,45,55,247,0,0
0,SSS,Northern Ireland,Member,0,0,0,1580,8.495340143,0
0,SSS,East Midlands,Target,0,0,0,1580,0,0
0,DTS,West Midlands,Target,0,0,0,56,0,0
0,SSS,South East,Target,0,0,0,96,0,0
1,SSS,South West,Target,0,0,0,1580,0,0
1,SSS,Northern Ireland,Target,0,0,0,1580,0,0
0,FSS,East Midlands,Target,0,0,0,105,0,0
0,FSS,North West,Member,0,0,0,1580,10.57609032,0
0,FSS,London,Target,0,0,0,1580,0,0
0,DTS,North West,Target,0,0,0,1580,0,0
0,FSS,Wales,Target,0,0,0,1580,0,0
0,DTS,London,Target,0,0,0,383,0,0
1,SSS,West Midlands,Target,0,0,0,1580,0,0
0,SSS,Scotland,Target,0,0,0,839,0,0
0,SSS,Thames Valley,Target,0,0,0,40,0,0
0,ITS,Scotland,Member,0,0,0,1580,8.305422226,0
0,SSS,Thames Valley,Target,0,0,0,1580,0,0
1,SSS,North West,Target,0,0,0,1580,0,0
0,ITS,South West,Member,0,0,0,1043,8.006700845,0
0,SSS,South East,Target,0,0,0,1580,0,0
0,ITS,South East,Target,0,0,0,74,0,0
1,ITS,South West,Target,0,0,0,1580,0,0
0,DTS,,Target,0,0,0,135,0,0
0,ITS,Wales,Target,0,0,0,452,0,0
1,SSS,North East,Member,0,0,0,1580,9.770013301,0
0,SSS,North East,Member,0,0,0,1580,6.765085112,0
1,ITS,Northern Ireland,Target,0,0,0,1580,0,0
1,ITS,Wales,Member,0,0,0,1580,7.338277161,0
0,DTS,East of England,Target,0,0,0,265,0,0
0,ITS,North East,Target,0,0,0,1113,0,0
1,DTS,Scotland,Target,0,0,0,1580,0,0
0,ITS,London,Member,0,0,0,782,8.683671572,0
0,SSS,East of England,Target,0,0,0,199,0,0
0,DTS,London,Target,0,0,0,109,0,0
0,SSS,South East,Target,0,0,0,67,0,0
0,SSS,South East,Target,0,0,0,1291,0,0
1,ITS,East Midlands,Target,0,0,0,1580,0,0
1,ITS,South West,Target,0,0,0,1580,0,0
0,FSS,Scotland,Member,2,192,40,0,11.22949567,0
1,SSS,Thames Valley,Target,0,0,0,1580,0,0
0,ITS,West Midlands,Target,0,0,0,1327,0,0
0,FSS,Northern Ireland,Target,0,0,0,109,0,0
0,ITS,North West,Target,0,0,0,1580,0,0
0,SSS,London,Target,0,0,0,151,0,0
1,ITS,East of England,Member,0,0,0,1580,9.646072769,0
0,ITS,West Midlands,Target,0,0,0,1580,0,0
1,DTS,London,Target,0,0,0,1580,0,0
0,ITS,West Midlands,Target,0,0,0,599,0,0
0,ITS,North West,Target,0,0,0,184,0,0
0,DTS,West Midlands,Target,0,0,0,565,0,0
0,FSS,North West,Target,0,0,0,15,0,0
0,FSS,London,Member,0,0,0,1580,7.868537425,0
0,SSS,London,Target,0,0,0,54,0,0
1,SSS,Yorkshire & the Humber,Target,0,0,0,1580,0,0
0,SSS,London,Target,0,0,0,1580,0,0
0,ITS,East Midlands,Target,0,0,0,690,0,0
1,SSS,Yorkshire & the Humber,Member,0,0,0,1580,7.82134637,0
0,DTS,East of England,Target,0,0,0,25,0,0
0,FSS,London,Target,0,0,0,1580,0,0
1,ITS,London,Target,0,0,0,1580,0,0
1,SSS,East Midlands,Target,0,0,0,1580,0,0
0,SSS,London,Target,0,0,0,219,0,0
0,ITS,South East,Target,0,0,0,1580,0,0
0,DTS,North West,Target,0,0,0,721,0,0
1,DTS,West Midlands,Target,0,0,0,1580,0,0
0,SSS,South East,Target,0,0,0,1580,0,0
0,ITS,Scotland,Target,0,0,0,100,0,0
0,DTS,South East,Target,0,0,0,1580,0,0
1,ITS,Scotland,Target,0,0,0,1580,0,0
1,ITS,London,Target,0,0,0,1580,0,0
0,SSS,South West,Target,0,0,0,40,0,0
0,SSS,,Target,0,0,0,135,0,0
1,SSS,North West,Target,0,0,0,1580,0,0
0,ITS,North West,Target,0,0,0,1043,0,0
0,FSS,Northern Ireland,Member,4,222,4,1580,10.20065747,0
0,ITS,South West,Target,0,0,0,529,0,0
1,SSS,West Midlands,Member,0,0,0,1580,9.25922577,0
1,SSS,South East,Target,0,0,0,1580,0,0
0,DTS,North West,Target,0,0,0,207,0,0
0,FSS,Northern Ireland,Target,0,0,0,95,0,0
0,FSS,Yorkshire & the Humber,Target,9,29,9,209,0,0
1,SSS,North West,Target,0,0,0,1580,0,0
0,FSS,London,Target,0,0,0,1580,0,0
1,SSS,London,Target,0,0,0,1580,0,0
0,ITS,South East,Target,0,0,0,1580,0,0
1,SSS,London,Target,0,0,0,1580,0,0
0,DTS,West Midlands,Target,0,0,0,1580,0,0
0,ITS,West Midlands,Target,0,0,0,1580,0,0
1,SSS,Northern Ireland,Member,0,0,0,1580,7.963686207,0
1,DTS,Thames Valley,Target,0,0,0,1580,0,0
0,ITS,Scotland,Target,0,0,0,745,0,0
0,DTS,West Midlands,Target,0,0,0,1263,0,0
0,SSS,Northern Ireland,Target,0,0,0,1093,0,0
0,DTS,Scotland,Target,0,0,0,67,0,0
0,ITS,East Midlands,Member,13,88,87,1580,10.22424771,0
1,ITS,East Midlands,Member,0,0,0,1580,10.53985404,0
1,ITS,London,Target,0,0,0,1580,0,0
1,ITS,Scotland,Target,0,0,0,1580,0,0
0,SSS,North West,Target,0,0,0,58,0,0
1,SSS,Northern Ireland,Target,0,0,0,1580,0,0
0,DTS,Wales,Target,0,0,0,1580,0,0
1,SSS,Thames Valley,Target,0,0,0,1580,0,0
1,SSS,London,Target,0,0,0,1580,0,0
0,ITS,South East,Target,0,0,0,0,0,0
1,SSS,Wales,Target,0,0,0,1580,0,0
0,ITS,North West,Target,0,0,0,1557,0,0
1,SSS,West Midlands,Target,0,0,0,1580,0,0
1,SSS,West Midlands,Member,0,0,0,1580,7.637523643,0
1,SSS,London,Target,0,0,0,1580,0,0
0,ITS,Scotland,Target,0,0,0,20,0,0
0,FSS,London,Member,0,0,0,1580,8.016215583,0
1,ITS,Scotland,Target,0,0,0,1580,0,0
1,ITS,East of England,Target,0,0,0,1580,0,0
0,SSS,East of England,Target,0,0,0,1580,0,0
0,ITS,East of England,Target,0,0,0,1580,0,0
0,ITS,West Midlands,Target,0,0,0,1509,0,0
1,SSS,London,Target,0,0,0,1580,0,0
0,SSS,Yorkshire & the Humber,Target,0,0,0,220,0,0
1,SSS,East Midlands,Target,0,0,0,1580,0,0
0,FSS,South East,Target,0,34,23,7,0,0
0,SSS,North East,Target,0,0,0,195,0,0
0,ITS,East of England,Target,0,0,0,538,0,0
0,ITS,North East,Target,0,0,0,1113,0,0
0,SSS,North West,Target,0,0,0,259,0,0
1,DTS,London,Target,0,0,0,1580,0,0
0,DTS,East of England,Target,0,0,0,40,0,0
1,SSS,East Midlands,Member,0,0,0,1580,8.914995683,0
0,SSS,East of England,Target,0,0,0,128,0,0
0,FSS,London,Target,0,0,0,1580,0,0
0,DTS,North West,Target,0,0,0,1580,0,0
1,SSS,Thames Valley,Target,0,0,0,1580,0,0
0,FSS,Scotland,Member,4,213,36,1580,11.09334891,0
0,SSS,Scotland,Target,0,0,0,1580,0,0
0,DTS,,Target,0,0,0,352,0,0
1,DTS,West Midlands,Target,0,0,0,1580,0,0
1,DTS,West Midlands,Target,0,0,0,1580,0,0
0,DTS,South West,Target,0,0,0,28,0,0
0,SSS,London,Target,0,0,0,61,0,0
0,FSS,London,Member,2,255,372,1580,10.17111678,0
1,DTS,Yorkshire & the Humber,Target,0,0,0,1580,0,0
0,SSS,Northern Ireland,Target,0,0,0,140,0,0
0,FSS,London,Member,0,0,0,1580,8.770050873,0
0,FSS,Yorkshire & the Humber,Target,0,0,0,765,0,0
0,ITS,West Midlands,Member,0,0,0,1511,9.832369567,0
0,SSS,South East,Target,0,0,0,56,0,0
0,ITS,Yorkshire & the Humber,Target,0,0,0,341,0,0
0,ITS,West Midlands,Target,0,0,0,16,0,0
1,SSS,London,Member,0,0,0,1580,11.89304391,0
0,SSS,West Midlands,Target,0,0,0,1194,0,0
1,DTS,London,Target,0,0,0,1580,0,0
1,ITS,South East,Target,0,0,0,1580,0,0
1,SSS,Scotland,Target,0,0,0,1580,0,0
0,SSS,Scotland,Target,0,0,0,592,0,0
1,ITS,South East,Target,0,0,0,1580,0,0
1,SSS,London,Target,0,0,0,1580,0,0
1,ITS,East Midlands,Target,0,0,0,1580,0,0
0,DTS,Yorkshire & the Humber,Target,0,0,0,51,0,0
1,SSS,London,Member,0,0,0,1580,7.584545664,0
0,ITS,Northern Ireland,Member,0,0,0,1580,8.608040701,0
0,SSS,North East,Target,0,0,0,623,0,0
0,SSS,South West,Target,0,0,0,151,0,0
0,SSS,London,Target,0,0,0,258,0,0
0,SSS,London,Target,0,0,0,1580,0,0
0,SSS,Northern Ireland,Target,0,0,0,61,0,0
0,ITS,Yorkshire & the Humber,Target,0,0,0,1580,0,0
1,SSS,West Midlands,Target,0,0,0,1580,0,0
0,SSS,,Target,0,0,0,308,0,0
0,DTS,East of England,Target,0,0,0,67,0,0
0,FSS,,Target,0,0,0,852,0,0
0,SSS,South West,Target,0,0,0,1580,0,0
0,ITS,Yorkshire & the Humber,Target,0,0,0,119,0,0
0,SSS,South East,Target,0,0,0,1229,0,0
0,SSS,West Midlands,Target,0,0,0,26,0,0
0,ITS,West Midlands,Target,0,0,0,1580,0,0
0,FSS,London,Target,0,0,0,1580,0,0
0,ITS,North West,Target,0,0,0,495,0,0
1,SSS,Scotland,Member,0,0,0,1580,11.22149397,0
1,DTS,London,Member,0,0,0,1580,8.325524082,0
0,SSS,East Midlands,Target,0,0,0,73,0,0
0,SSS,London,Target,0,0,0,112,0,0
0,ITS,North West,Target,0,0,0,50,0,0
0,ITS,Wales,Target,0,0,0,218,0,0
0,SSS,West Midlands,Target,0,0,0,729,0,0
1,SSS,London,Member,0,0,0,1580,10.19189886,0
1,SSS,South East,Target,0,0,0,1580,0,0
0,ITS,Wales,Target,0,0,0,1043,0,0
1,SSS,West Midlands,Target,0,0,0,1580,0,0
0,SSS,Northern Ireland,Member,0,0,0,1580,9.799570439,0
0,ITS,East of England,Target,0,0,0,594,0,0
0,SSS,East of England,Target,0,0,0,148,0,0
0,SSS,South West,Target,0,0,0,437,0,0
0,DTS,South West,Target,0,0,0,131,0,0
0,ITS,West Midlands,Target,0,0,0,691,0,0
1,SSS,Yorkshire & the Humber,Target,0,0,0,1580,0,0
1,DTS,Scotland,Target,0,0,0,1580,0,0
0,ITS,Wales,Member,0,0,0,46,7.232010332,0
0,FSS,London,Target,0,68,15,1580,0,0
0,SSS,South East,Target,0,0,0,83,0,0
0,ITS,North West,Member,0,159,10,1580,11.46331444,0
0,SSS,London,Target,0,0,0,116,0,0
0,ITS,South East,Target,0,0,0,67,0,0
1,SSS,London,Target,0,0,0,1580,0,0
1,SSS,London,Member,0,0,0,1580,10.8685875,0
0,FSS,London,Member,0,0,0,1580,9.669491576,0
1,SSS,London,Target,0,0,0,1580,0,0
1,ITS,Yorkshire & the Humber,Target,0,0,0,1580,0,0
1,ITS,West Midlands,Member,0,0,0,1580,0,0
0,FSS,Yorkshire & the Humber,Target,0,0,0,1580,0,0
0,SSS,Thames Valley,Target,0,0,0,211,0,0
1,SSS,London,Target,0,0,0,1580,0,0
0,DTS,North West,Target,0,0,0,1580,0,0
0,SSS,South West,Member,0,0,0,10,9.577635521,0
0,SSS,Thames Valley,Target,0,0,0,98,0,0
0,FSS,London,Member,0,0,0,1580,9.200395081,0
0,FSS,,Target,1,66,15,1580,0,0
0,FSS,London,Target,0,0,0,1580,0,0
0,ITS,South West,Target,0,0,0,1378,0,0
0,ITS,Scotland,Target,0,0,0,810,0,0
0,FSS,South West,Target,0,0,0,1580,0,0
1,SSS,London,Target,0,0,0,1580,0,0
0,SSS,East Midlands,Target,0,0,0,1580,0,0
1,SSS,London,Target,0,0,0,1580,0,0
0,ITS,West Midlands,Target,0,0,0,621,0,0
0,FSS,London,Target,0,0,0,1580,0,0
1,ITS,Scotland,Target,0,0,0,1580,0,0
1,SSS,Yorkshire & the Humber,Member,0,0,0,1580,7.501855306,0
0,ITS,North East,Target,0,0,0,1580,0,0
1,DTS,Thames Valley,Target,0,0,0,1580,0,0
1,DTS,Wales,Target,0,0,0,1580,0,0
0,DTS,East Midlands,Target,0,0,0,511,0,0
0,ITS,East Midlands,Target,0,0,0,1580,0,0
1,DTS,London,Target,0,0,0,1580,0,0
1,SSS,London,Member,0,0,0,1580,8.895535102,0
1,ITS,West Midlands,Target,0,0,0,1580,0,0
0,DTS,West Midlands,Target,0,0,0,339,0,0
1,SSS,South East,Member,0,0,0,1580,9.537560655,0
1,SSS,North West,Target,0,0,0,1580,0,0
0,ITS,London,Target,0,0,0,1494,0,0
0,ITS,East of England,Target,0,0,0,1580,0,0
0,SSS,Wales,Target,0,0,0,61,0,0
0,SSS,East of England,Target,0,0,0,40,0,0
1,DTS,Scotland,Target,0,0,0,1580,0,0
1,SSS,Thames Valley,Target,0,0,0,1580,0,0
0,SSS,East of England,Target,0,0,0,126,0,0
0,ITS,East of England,Target,0,112,13,0,0,0
0,FSS,Yorkshire & the Humber,Target,0,0,0,219,0,0
0,ITS,Northern Ireland,Target,0,0,0,0,0,0
0,FSS,Northern Ireland,Target,0,0,0,33,0,0
0,ITS,North West,Target,0,0,0,1580,0,0
0,ITS,North West,Target,0,0,0,1580,0,0
0,DTS,Northern Ireland,Target,0,0,0,1580,0,0
0,ITS,West Midlands,Target,0,0,0,450,0,0
0,ITS,North West,Target,0,0,0,773,0,0
1,ITS,Yorkshire & the Humber,Target,0,0,0,1580,0,0
1,SSS,London,Target,0,0,0,1580,0,0
0,DTS,North West,Target,0,0,0,1580,0,0
1,SSS,South East,Target,0,0,0,1580,0,0
1,SSS,Wales,Member,0,0,0,1580,7.495303026,0
0,DTS,,Target,0,0,0,493,0,0
0,FSS,East of England,Target,0,0,0,1580,0,0
0,SSS,South East,Target,0,0,0,1580,0,0
0,SSS,East of England,Target,0,0,0,63,0,0
1,SSS,Yorkshire & the Humber,Target,0,0,0,1580,0,0
0,SSS,West Midlands,Target,0,0,0,601,0,0
0,FSS,South East,Target,0,0,0,205,0,0
0,DTS,East Midlands,Target,0,0,0,1266,0,0
0,SSS,Yorkshire & the Humber,Target,0,0,0,67,0,0
0,SSS,Scotland,Target,0,0,0,19,0,0
1,SSS,Scotland,Target,0,0,0,1580,0,0
1,SSS,North East,Member,0,0,0,1580,8.635763473,0
0,SSS,South West,Target,0,0,0,616,0,0
0,ITS,North West,Target,0,0,0,1580,0,0
1,DTS,Scotland,Target,0,0,0,1580,0,0
1,DTS,East of England,Member,0,0,0,1580,9.162265052,0
0,DTS,South East,Target,0,0,0,933,0,0
0,DTS,North West,Target,0,0,0,60,0,0
1,ITS,East Midlands,Target,0,0,0,1580,0,0
0,DTS,North West,Target,0,0,0,1580,0,0
1,ITS,North West,Target,0,0,0,1580,0,0
0,ITS,West Midlands,Target,0,0,0,1323,0,0
0,SSS,North West,Target,0,0,0,0,0,1
0,SSS,South East,Target,0,0,0,1043,0,0
1,SSS,,Stakeholder,0,0,0,1580,0,0
0,SSS,East of England,Target,0,0,0,113,0,0
1,SSS,London,Target,0,0,0,1580,0,0
0,ITS,South East,Target,0,0,0,176,0,0
1,ITS,East of England,Target,0,0,0,1580,0,0
0,SSS,Wales,Target,0,0,0,1580,0,0
0,FSS,Wales,Target,0,0,0,109,0,0
0,FSS,West Midlands,Target,0,0,0,1580,0,0
1,SSS,Scotland,Member,0,0,0,1580,10.25380546,0
0,ITS,East of England,Target,0,0,0,189,0,0
1,SSS,West Midlands,Target,0,0,0,1580,0,0
1,DTS,East Midlands,Target,0,0,0,1580,0,0
1,SSS,West Midlands,Target,0,0,0,1580,0,0
0,ITS,East of England,Target,0,0,0,1113,0,0
0,ITS,South East,Target,0,0,0,1580,0,0
0,ITS,Yorkshire & the Humber,Target,0,0,0,475,0,0
0,ITS,London,Target,0,0,0,289,0,0
0,DTS,West Midlands,Target,0,0,0,7,0,0
1,ITS,Yorkshire & the Humber,Target,0,0,0,1580,0,0
0,SSS,South West,Target,0,0,0,1580,0,0
